start,start/step,0,timestamp,1647242705.6663115
start,start/step,0,timestamp,1647242896.678684
start,start/step,0,timestamp,1647242960.497835
start,start/step,0,timestamp,1647243089.8945775
start,start/step,0,timestamp,1647243302.5881436
val,loss,0.6326098297619158,mean_iu,0.4405117601662935,acc_cls,0.5866076530042468,acc,0.7951904529538067,epoch,20,timestamp,1647244578.001518
val,loss,0.46203337204125183,mean_iu,0.5747714020601198,acc_cls,0.7007764758825235,acc,0.843545830060641,epoch,21,timestamp,1647245718.7477844
val,loss,0.4537827603518962,mean_iu,0.5509146901918939,acc_cls,0.6622888434823822,acc,0.8453648355853827,epoch,22,timestamp,1647246859.5663614
val,loss,0.4763102850566308,mean_iu,0.5673120433079701,acc_cls,0.6945553834831619,acc,0.8505177220980129,epoch,23,timestamp,1647247992.4995673
val,loss,0.4623515227188667,mean_iu,0.5843220464544847,acc_cls,0.716696030828639,acc,0.8473413749609296,epoch,24,timestamp,1647249131.1249006
val,loss,0.5516813608093394,mean_iu,0.4418000747574071,acc_cls,0.6054564760518306,acc,0.8066143873847307,epoch,25,timestamp,1647250263.1072962
val,loss,0.4506600065777699,mean_iu,0.570577305030329,acc_cls,0.6764002109173124,acc,0.8549398879445806,epoch,26,timestamp,1647251399.9310923
val,loss,0.42846948802471163,mean_iu,0.5990408945377351,acc_cls,0.7068391387572741,acc,0.8611087169136814,epoch,27,timestamp,1647252535.5491412
val,loss,0.4443100249601735,mean_iu,0.5748734463342688,acc_cls,0.7208446614844044,acc,0.8480453692375476,epoch,28,timestamp,1647253678.861708
val,loss,0.4484661185906993,mean_iu,0.5846197086419467,acc_cls,0.6918117926613687,acc,0.8544566211442063,epoch,29,timestamp,1647254809.092957
val,loss,0.3954113389468855,mean_iu,0.6308668601913385,acc_cls,0.7441560367513931,acc,0.8760173123254535,epoch,30,timestamp,1647255946.8375
val,loss,0.39546590455704267,mean_iu,0.6235781872626021,acc_cls,0.7269189513746097,acc,0.8703203982676646,epoch,31,timestamp,1647257078.2160301
val,loss,0.5296931609925297,mean_iu,0.5642487358369408,acc_cls,0.7071739435628659,acc,0.8346698549351188,epoch,32,timestamp,1647258219.34216
val,loss,0.46476987476150194,mean_iu,0.5431001003611492,acc_cls,0.6636634833092782,acc,0.8426373972196418,epoch,33,timestamp,1647259355.1430771
val,loss,0.4175944219032923,mean_iu,0.5893152705544975,acc_cls,0.7127442846666643,acc,0.861076023206783,epoch,34,timestamp,1647260499.6131961
val,loss,0.3883748875310024,mean_iu,0.6195825351675246,acc_cls,0.7246651125874348,acc,0.8721293778998894,epoch,35,timestamp,1647261635.6773267
val,loss,0.5518375803199079,mean_iu,0.5664400356052601,acc_cls,0.6997324417725811,acc,0.8278978553785411,epoch,36,timestamp,1647262769.4083931
val,loss,0.4305245111799902,mean_iu,0.5630022454856206,acc_cls,0.6773888872797067,acc,0.8600754419307894,epoch,37,timestamp,1647263904.6393354
val,loss,0.4376200959086418,mean_iu,0.5917558198920485,acc_cls,0.7056062160478591,acc,0.8625227979914785,epoch,38,timestamp,1647265044.8149002
val,loss,0.5350987814366818,mean_iu,0.5051394790459645,acc_cls,0.6429469425875431,acc,0.8426993294500735,epoch,39,timestamp,1647266182.4557962
val,loss,0.35313251225484743,mean_iu,0.6694792534193069,acc_cls,0.7852198005069833,acc,0.8904813432529091,epoch,40,timestamp,1647267324.3710186
val,loss,0.39429316653145685,mean_iu,0.5869516806530837,acc_cls,0.6939429657737403,acc,0.8778704394509128,epoch,41,timestamp,1647268463.106432
val,loss,0.4144363358202908,mean_iu,0.6094314493629657,acc_cls,0.709926222477104,acc,0.8676735413313893,epoch,42,timestamp,1647269594.4377007
val,loss,0.3963405784633425,mean_iu,0.6071828124805179,acc_cls,0.7202331901882697,acc,0.873181081637387,epoch,43,timestamp,1647270728.1480598
val,loss,0.3876505171673165,mean_iu,0.640672591441786,acc_cls,0.7548398497917701,acc,0.8771501449405132,epoch,44,timestamp,1647271868.735047
val,loss,0.4115708902478218,mean_iu,0.6190145145862518,acc_cls,0.7229157836542002,acc,0.8722935703712198,epoch,45,timestamp,1647273004.16444
val,loss,0.407932189024157,mean_iu,0.6058495455216649,acc_cls,0.7199593157013073,acc,0.8688531248151218,epoch,46,timestamp,1647274137.5309563
val,loss,0.396310167055991,mean_iu,0.6046549769750944,acc_cls,0.7070209209254934,acc,0.8696871473386563,epoch,47,timestamp,1647275271.3198626
val,loss,0.36662705925603706,mean_iu,0.6369387605145943,acc_cls,0.7366330777648991,acc,0.8827859592619349,epoch,48,timestamp,1647276409.765256
val,loss,0.3723759881738159,mean_iu,0.6024388832416041,acc_cls,0.7031451300822236,acc,0.8814037180851237,epoch,49,timestamp,1647277545.6857576
val,loss,0.38523546788427565,mean_iu,0.6219515041569006,acc_cls,0.7273331039371428,acc,0.8795904314616072,epoch,50,timestamp,1647278680.7623143
val,loss,0.4079316746857431,mean_iu,0.6193525552816663,acc_cls,0.7197450850128224,acc,0.869371747305415,epoch,51,timestamp,1647279813.5320845
val,loss,0.3948623587273889,mean_iu,0.6196886021914405,acc_cls,0.7228908350305072,acc,0.8736839699898623,epoch,52,timestamp,1647280943.925404
val,loss,0.4445388444181946,mean_iu,0.6046925451178065,acc_cls,0.7209690135400124,acc,0.8488076028009275,epoch,53,timestamp,1647282077.0508487
val,loss,0.39759071299599275,mean_iu,0.5857833895480824,acc_cls,0.6841789380803924,acc,0.8663610598272012,epoch,54,timestamp,1647283206.994827
